periodo,sexo,poblacion,nivel_ingreso,nivel_instruccion
Primer trimestre del 2014,Hombre,385677.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2014,Mujer,74412.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2013,Hombre,419809.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2013,Mujer,80244.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2013,Hombre,413339.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2013,Mujer,69965.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2013,Hombre,377974.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2013,Mujer,64689.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2013,Hombre,442298.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2013,Mujer,76176.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2012,Hombre,377255.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2012,Mujer,70782.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2012,Hombre,388736.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2012,Mujer,76164.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2012,Hombre,422789.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2012,Mujer,78109.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2012,Hombre,377185.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2012,Mujer,59101.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2011,Hombre,490619.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2011,Mujer,83787.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2011,Hombre,495382.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2011,Mujer,77583.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2011,Hombre,506591.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2011,Mujer,73791.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2011,Hombre,505719.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2011,Mujer,84377.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2010,Hombre,486426.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2010,Mujer,88753.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2010,Hombre,473349.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2010,Mujer,80972.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2010,Hombre,518601.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2010,Mujer,82102.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2010,Hombre,499193.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2010,Mujer,80985.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2009,Hombre,549262.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2009,Mujer,90223.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2009,Hombre,540161.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2009,Mujer,85002.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2009,Hombre,565360.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2009,Mujer,91095.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2009,Hombre,606126.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2009,Mujer,85783.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2008,Hombre,597977.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2008,Mujer,92031.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2008,Hombre,584200.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2008,Mujer,106678.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2008,Hombre,645526.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2008,Mujer,110348.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2008,Hombre,561196.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2008,Mujer,99338.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2007,Hombre,736688.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2007,Mujer,122114.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2007,Hombre,679153.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2007,Mujer,120594.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2007,Hombre,719240.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2007,Mujer,116593.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2007,Hombre,671707.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2007,Mujer,107569.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2006,Hombre,683949.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2006,Mujer,124769.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2006,Hombre,674576.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2006,Mujer,102848.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2006,Hombre,715167.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2006,Mujer,104631.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2006,Hombre,635706.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2006,Mujer,94475.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2005,Hombre,766551.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2005,Mujer,128535.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2005,Hombre,671748.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Tercer trimestre del 2005,Mujer,93292.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2005,Hombre,664340.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Segundo trimestre del 2005,Mujer,107738.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2005,Hombre,609241.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Primer trimestre del 2005,Mujer,95199.0,Más de 3 hasta 5 salarios mínimos,Primaria incompleta
Cuarto trimestre del 2025,Hombre,50245.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2025,Mujer,10078.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2025,Hombre,51071.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2025,Mujer,10630.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2025,Hombre,42815.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2025,Mujer,5484.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2025,Hombre,48067.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2025,Mujer,6347.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2024,Hombre,54870.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2024,Mujer,8687.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2024,Hombre,46083.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2024,Mujer,11834.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2024,Hombre,50277.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2024,Mujer,6448.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2024,Hombre,50221.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2024,Mujer,10980.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2023,Hombre,80821.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2023,Mujer,10323.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2023,Hombre,89871.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2023,Mujer,11671.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2023,Hombre,71489.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2023,Mujer,10498.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2023,Hombre,76009.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2023,Mujer,10856.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2022,Hombre,104199.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2022,Mujer,22248.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2022,Hombre,91142.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2022,Mujer,16050.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2022,Hombre,93829.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2022,Mujer,16745.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2022,Hombre,87273.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2022,Mujer,11297.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2021,Hombre,216027.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2021,Mujer,24546.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2021,Hombre,194751.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2021,Mujer,24585.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2021,Hombre,198088.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2021,Mujer,30748.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2021,Hombre,159054.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2021,Mujer,36300.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2020,Hombre,220443.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2020,Mujer,29173.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2020,Hombre,166744.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2020,Mujer,30321.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2020,Hombre,218945.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2020,Mujer,32460.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2019,Hombre,349013.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2019,Mujer,52089.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2019,Hombre,342919.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2019,Mujer,44099.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2019,Hombre,325039.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2019,Mujer,40686.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2019,Hombre,328002.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2019,Mujer,35243.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2018,Hombre,640239.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2018,Mujer,88256.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2018,Hombre,617100.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2018,Mujer,94908.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2018,Hombre,622345.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2018,Mujer,88847.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2018,Hombre,659519.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2018,Mujer,93445.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2017,Hombre,674746.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2017,Mujer,89067.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2017,Hombre,713015.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2017,Mujer,110632.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2017,Hombre,654399.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2017,Mujer,102568.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2017,Hombre,676222.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2017,Mujer,95611.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2016,Hombre,722626.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2016,Mujer,122536.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2016,Hombre,692300.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2016,Mujer,123329.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2016,Hombre,670149.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2016,Mujer,105783.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2016,Hombre,678123.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2016,Mujer,100858.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2015,Hombre,878007.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2015,Mujer,145449.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2015,Hombre,859845.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2015,Mujer,149746.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2015,Hombre,825080.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2015,Mujer,126969.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2015,Hombre,924495.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2015,Mujer,154159.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2014,Hombre,865327.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2014,Mujer,125891.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2014,Hombre,845259.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2014,Mujer,137660.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2014,Hombre,829714.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2014,Mujer,124300.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2014,Hombre,817023.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2014,Mujer,124906.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2013,Hombre,950556.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2013,Mujer,180587.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2013,Hombre,855635.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2013,Mujer,164730.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2013,Hombre,885271.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2013,Mujer,160723.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2013,Hombre,981754.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2013,Mujer,166613.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2012,Hombre,900142.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2012,Mujer,162700.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2012,Hombre,904802.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2012,Mujer,154402.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2012,Hombre,868423.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Segundo trimestre del 2012,Mujer,161358.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2012,Hombre,864483.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Primer trimestre del 2012,Mujer,158319.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2011,Hombre,1027526.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2011,Mujer,175473.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
Tercer trimestre del 2011,Hombre,1018107.0,Más de 3 hasta 5 salarios mínimos,Primaria completa
